0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210925_120400DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,26.0,3521,3540,3557,3545,6872,6425,6346,5230,0.29125132260399844,0.7610593713620489,0.2389406286379511,70,30393.418297691343,30334.777201965502,629,132,2914
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210925_125134DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,25.0,4080,4091,4114,4211,10579,10028,9669,6886,0.3834716266636966,0.6509121845164949,0.34908781548350504,30,31909.428150383803,31780.877446301336,366,147,3339
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210925_131853DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,24.0,1533,1594,2319,2314,7970,7290,6309,5551,0.30912735980397615,0.696486825595985,0.30351317440401504,51,26849.398850804733,26676.725830714815,666,75,1694
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210925_134723DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,33.0,361,369,437,446,9203,8750,8464,7715,0.4296374672829537,0.8383135933934587,0.16168640660654135,89,43314.92256855743,43112.252980013676,875,140,3492
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210925_141726DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,20.0,3236,3254,3319,3307,8768,8281,7983,6292,0.3503926045553266,0.7176094890510949,0.2823905109489051,104,40439.40406360817,40289.86903019167,1260,70,1145
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
